dataset,scope,category,activity_type,country_code,year,factor,unit,method,regulation,source,sector_code,sector_name
EXIOBASE_2020,SCOPE_3,spend_based,Electricity nec,AT,2020,0.08713038,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,electricity_nec,Electricity nec
EXIOBASE_2020,SCOPE_3,spend_based,Transmission services of electricity,AT,2020,1.06696986,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,transmission_services_of,Transmission services of electricity
EXIOBASE_2020,SCOPE_3,spend_based,Distribution and trade services of electricity,AT,2020,0.75518665,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,distribution_and_trade,Distribution and trade services of electricity
EXIOBASE_2020,SCOPE_3,spend_based,Coke oven gas,AT,2020,1.29330602,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,coke_oven_gas,Coke oven gas
EXIOBASE_2020,SCOPE_3,spend_based,Blast Furnace Gas,AT,2020,1.30364823,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,blast_furnace_gas,Blast Furnace Gas
EXIOBASE_2020,SCOPE_3,spend_based,Oxygen Steel Furnace Gas,AT,2020,0.10236523,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,oxygen_steel_furnace,Oxygen Steel Furnace Gas
EXIOBASE_2020,SCOPE_3,spend_based,Gas Works Gas,AT,2020,1.29709271,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,gas_works_gas,Gas Works Gas
EXIOBASE_2020,SCOPE_3,spend_based,Biogas,AT,2020,1.30216716,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,biogas,Biogas
EXIOBASE_2020,SCOPE_3,spend_based,Distribution services of gaseous fuels through mains,AT,2020,1.31416093,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,distribution_services_of,Distribution services of gaseous fuels through mains
EXIOBASE_2020,SCOPE_3,spend_based,Steam and hot water supply services,AT,2020,2.10013839,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,steam_and_hot,Steam and hot water supply services
EXIOBASE_2020,SCOPE_3,spend_based,"Collected and purified water, distribution services of water (41)",AT,2020,0.16036309,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,collected_and_purified,"Collected and purified water, distribution services of water (41)"
EXIOBASE_2020,SCOPE_3,spend_based,Construction work (45),AT,2020,0.26809677,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,construction_work_45,Construction work (45)
EXIOBASE_2020,SCOPE_3,spend_based,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",AT,2020,0.2451905,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sale_maintenance_repair,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries"
EXIOBASE_2020,SCOPE_3,spend_based,Retail trade services of motor fuel,AT,2020,0.19957356,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,retail_trade_services,Retail trade services of motor fuel
EXIOBASE_2020,SCOPE_3,spend_based,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",AT,2020,0.15597049,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wholesale_trade_and,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)"
EXIOBASE_2020,SCOPE_3,spend_based,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",AT,2020,0.11736856,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,retail_trade_services,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)"
EXIOBASE_2020,SCOPE_3,spend_based,Hotel and restaurant services (55),AT,2020,0.14693797,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,hotel_and_restaurant,Hotel and restaurant services (55)
EXIOBASE_2020,SCOPE_3,spend_based,Railway transportation services,AT,2020,0.3498865,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,railway_transportation_service,Railway transportation services
EXIOBASE_2020,SCOPE_3,spend_based,Other land transportation services,AT,2020,0.22723312,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_land_transportation,Other land transportation services
EXIOBASE_2020,SCOPE_3,spend_based,Transportation services via pipelines,AT,2020,0.9229477,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,transportation_services_via,Transportation services via pipelines
EXIOBASE_2020,SCOPE_3,spend_based,Sea and coastal water transportation services,AT,2020,0.5576203,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sea_and_coastal,Sea and coastal water transportation services
EXIOBASE_2020,SCOPE_3,spend_based,Inland water transportation services,AT,2020,0.78873876,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,inland_water_transportation,Inland water transportation services
EXIOBASE_2020,SCOPE_3,spend_based,Air transport services (62),AT,2020,0.80776588,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,air_transport_services,Air transport services (62)
EXIOBASE_2020,SCOPE_3,spend_based,Supporting and auxiliary transport services; travel agency services (63),AT,2020,0.12597848,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,supporting_and_auxiliary,Supporting and auxiliary transport services; travel agency services (63)
EXIOBASE_2020,SCOPE_3,spend_based,Post and telecommunication services (64),AT,2020,0.08311931,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,post_and_telecommunication,Post and telecommunication services (64)
EXIOBASE_2020,SCOPE_3,spend_based,"Financial intermediation services, except insurance and pension funding services (65)",AT,2020,0.0758549,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,financial_intermediation_servi,"Financial intermediation services, except insurance and pension funding services (65)"
EXIOBASE_2020,SCOPE_3,spend_based,"Insurance and pension funding services, except compulsory social security services (66)",AT,2020,0.06677333,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,insurance_and_pension,"Insurance and pension funding services, except compulsory social security services (66)"
EXIOBASE_2020,SCOPE_3,spend_based,Services auxiliary to financial intermediation (67),AT,2020,0.09465074,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,services_auxiliary_to,Services auxiliary to financial intermediation (67)
EXIOBASE_2020,SCOPE_3,spend_based,Real estate services (70),AT,2020,0.14281443,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,real_estate_services,Real estate services (70)
EXIOBASE_2020,SCOPE_3,spend_based,Renting services of machinery and equipment without operator and of personal and household goods (71),AT,2020,0.12723092,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,renting_services_of,Renting services of machinery and equipment without operator and of personal and household goods (71)
EXIOBASE_2020,SCOPE_3,spend_based,Computer and related services (72),AT,2020,0.1409143,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,computer_and_related,Computer and related services (72)
EXIOBASE_2020,SCOPE_3,spend_based,Research and development services (73),AT,2020,0.35440662,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,research_and_development,Research and development services (73)
EXIOBASE_2020,SCOPE_3,spend_based,Other business services (74),AT,2020,0.15436518,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_business_services,Other business services (74)
EXIOBASE_2020,SCOPE_3,spend_based,Public administration and defence services; compulsory social security services (75),AT,2020,0.07927689,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,public_administration_and,Public administration and defence services; compulsory social security services (75)
EXIOBASE_2020,SCOPE_3,spend_based,Education services (80),AT,2020,0.07865689,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,education_services_80,Education services (80)
EXIOBASE_2020,SCOPE_3,spend_based,Health and social work services (85),AT,2020,0.12635166,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,health_and_social,Health and social work services (85)
EXIOBASE_2020,SCOPE_3,spend_based,Food waste for treatment: incineration,AT,2020,1.61258726,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_waste_for,Food waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Paper waste for treatment: incineration,AT,2020,1.07654135,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paper_waste_for,Paper waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Plastic waste for treatment: incineration,AT,2020,0.49686802,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,plastic_waste_for,Plastic waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Intert/metal waste for treatment: incineration,AT,2020,0.52605079,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,intert/metal_waste_for,Intert/metal waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Textiles waste for treatment: incineration,AT,2020,0.48456987,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,textiles_waste_for,Textiles waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Wood waste for treatment: incineration,AT,2020,0.50081666,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wood_waste_for,Wood waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Oil/hazardous waste for treatment: incineration,AT,2020,0.65821884,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,oil/hazardous_waste_for,Oil/hazardous waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Food waste for treatment: biogasification and land application,AT,2020,0.73383106,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_waste_for,Food waste for treatment: biogasification and land application
EXIOBASE_2020,SCOPE_3,spend_based,Paper waste for treatment: biogasification and land application,AT,2020,1.8458427,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paper_waste_for,Paper waste for treatment: biogasification and land application
EXIOBASE_2020,SCOPE_3,spend_based,Sewage sludge for treatment: biogasification and land application,AT,2020,1.51784508,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sewage_sludge_for,Sewage sludge for treatment: biogasification and land application
EXIOBASE_2020,SCOPE_3,spend_based,Food waste for treatment: composting and land application,AT,2020,0.63923421,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_waste_for,Food waste for treatment: composting and land application
EXIOBASE_2020,SCOPE_3,spend_based,Paper and wood waste for treatment: composting and land application,AT,2020,0.30751472,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paper_and_wood,Paper and wood waste for treatment: composting and land application
EXIOBASE_2020,SCOPE_3,spend_based,Food waste for treatment: waste water treatment,AT,2020,0.71433725,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_waste_for,Food waste for treatment: waste water treatment
EXIOBASE_2020,SCOPE_3,spend_based,Other waste for treatment: waste water treatment,AT,2020,0.53429828,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_waste_for,Other waste for treatment: waste water treatment
EXIOBASE_2020,SCOPE_3,spend_based,Food waste for treatment: landfill,AT,2020,17.38988679,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_waste_for,Food waste for treatment: landfill
EXIOBASE_2020,SCOPE_3,spend_based,Paper for treatment: landfill,AT,2020,15.79904237,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paper_for_treatment:,Paper for treatment: landfill
EXIOBASE_2020,SCOPE_3,spend_based,Plastic waste for treatment: landfill,AT,2020,3.67533668,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,plastic_waste_for,Plastic waste for treatment: landfill
EXIOBASE_2020,SCOPE_3,spend_based,Inert/metal/hazardous waste for treatment: landfill,AT,2020,0.52087556,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,inert/metal/hazardous_waste_fo,Inert/metal/hazardous waste for treatment: landfill
EXIOBASE_2020,SCOPE_3,spend_based,Textiles waste for treatment: landfill,AT,2020,9.18566076,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,textiles_waste_for,Textiles waste for treatment: landfill
EXIOBASE_2020,SCOPE_3,spend_based,Wood waste for treatment: landfill,AT,2020,6.32288334,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wood_waste_for,Wood waste for treatment: landfill
EXIOBASE_2020,SCOPE_3,spend_based,Membership organisation services n.e.c. (91),AT,2020,0.1063543,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,membership_organisation_servic,Membership organisation services n.e.c. (91)
EXIOBASE_2020,SCOPE_3,spend_based,"Recreational, cultural and sporting services (92)",AT,2020,0.10601772,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,recreational_cultural_and,"Recreational, cultural and sporting services (92)"
EXIOBASE_2020,SCOPE_3,spend_based,Other services (93),AT,2020,0.09761551,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_services_93,Other services (93)
EXIOBASE_2020,SCOPE_3,spend_based,Private households with employed persons (95),AT,2020,0.07455473,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,private_households_with,Private households with employed persons (95)
EXIOBASE_2020,SCOPE_3,spend_based,Wheat,BE,2020,1.63251332,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wheat,Wheat
EXIOBASE_2020,SCOPE_3,spend_based,Cereal grains nec,BE,2020,1.66650558,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,cereal_grains_nec,Cereal grains nec
EXIOBASE_2020,SCOPE_3,spend_based,"Vegetables, fruit, nuts",BE,2020,0.35338758,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,vegetables_fruit_nuts,"Vegetables, fruit, nuts"
EXIOBASE_2020,SCOPE_3,spend_based,Oil seeds,BE,2020,1.39052415,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,oil_seeds,Oil seeds
EXIOBASE_2020,SCOPE_3,spend_based,"Sugar cane, sugar beet",BE,2020,1.83885575,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sugar_cane_sugar,"Sugar cane, sugar beet"
EXIOBASE_2020,SCOPE_3,spend_based,Plant-based fibers,BE,2020,2.94185166,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,plant-based_fibers,Plant-based fibers
EXIOBASE_2020,SCOPE_3,spend_based,Crops nec,BE,2020,0.74227067,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,crops_nec,Crops nec
EXIOBASE_2020,SCOPE_3,spend_based,Cattle,BE,2020,4.0039013,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,cattle,Cattle
EXIOBASE_2020,SCOPE_3,spend_based,Pigs,BE,2020,1.20078216,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,pigs,Pigs
EXIOBASE_2020,SCOPE_3,spend_based,Poultry,BE,2020,0.66359661,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,poultry,Poultry
EXIOBASE_2020,SCOPE_3,spend_based,Meat animals nec,BE,2020,1.8460229,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,meat_animals_nec,Meat animals nec
EXIOBASE_2020,SCOPE_3,spend_based,Animal products nec,BE,2020,1.39459609,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,animal_products_nec,Animal products nec
EXIOBASE_2020,SCOPE_3,spend_based,Raw milk,BE,2020,4.52384109,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,raw_milk,Raw milk
EXIOBASE_2020,SCOPE_3,spend_based,"Wool, silk-worm cocoons",BE,2020,0.46095271,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wool_silk-worm_cocoons,"Wool, silk-worm cocoons"
EXIOBASE_2020,SCOPE_3,spend_based,"Products of forestry, logging and related services (02)",BE,2020,0.76382001,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,products_of_forestry,"Products of forestry, logging and related services (02)"
EXIOBASE_2020,SCOPE_3,spend_based,Fish and other fishing products; services incidental of fishing (05),BE,2020,0.50421201,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,fish_and_other,Fish and other fishing products; services incidental of fishing (05)
EXIOBASE_2020,SCOPE_3,spend_based,Other Bituminous Coal,BE,2020,7.52609908,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_bituminous_coal,Other Bituminous Coal
EXIOBASE_2020,SCOPE_3,spend_based,Sub-Bituminous Coal,BE,2020,11.94964019,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sub-bituminous_coal,Sub-Bituminous Coal
EXIOBASE_2020,SCOPE_3,spend_based,BKB/Peat Briquettes,BE,2020,33.65340545,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,bkb/peat_briquettes,BKB/Peat Briquettes
EXIOBASE_2020,SCOPE_3,spend_based,"Crude petroleum and services related to crude oil extraction, excluding surveying",BE,2020,32750.20470724,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,crude_petroleum_and,"Crude petroleum and services related to crude oil extraction, excluding surveying"
EXIOBASE_2020,SCOPE_3,spend_based,"Natural gas and services related to natural gas extraction, excluding surveying",BE,2020,476.33306888,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,natural_gas_and,"Natural gas and services related to natural gas extraction, excluding surveying"
EXIOBASE_2020,SCOPE_3,spend_based,Other Hydrocarbons,BE,2020,0.65753144,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_hydrocarbons,Other Hydrocarbons
EXIOBASE_2020,SCOPE_3,spend_based,Other non-ferrous metal ores and concentrates,BE,2020,0.6930694,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_non-ferrous_metal,Other non-ferrous metal ores and concentrates
EXIOBASE_2020,SCOPE_3,spend_based,Stone,BE,2020,0.63145521,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,stone,Stone
EXIOBASE_2020,SCOPE_3,spend_based,Sand and clay,BE,2020,0.55749627,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sand_and_clay,Sand and clay
EXIOBASE_2020,SCOPE_3,spend_based,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",BE,2020,0.41352278,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,chemical_and_fertilizer,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c."
EXIOBASE_2020,SCOPE_3,spend_based,Products of meat cattle,BE,2020,1.92862545,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,products_of_meat,Products of meat cattle
EXIOBASE_2020,SCOPE_3,spend_based,Products of meat pigs,BE,2020,0.75561619,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,products_of_meat,Products of meat pigs
EXIOBASE_2020,SCOPE_3,spend_based,Products of meat poultry,BE,2020,0.53937034,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,products_of_meat,Products of meat poultry
EXIOBASE_2020,SCOPE_3,spend_based,Meat products nec,BE,2020,0.47464284,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,meat_products_nec,Meat products nec
EXIOBASE_2020,SCOPE_3,spend_based,products of Vegetable oils and fats,BE,2020,0.34818561,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,products_of_vegetable,products of Vegetable oils and fats
EXIOBASE_2020,SCOPE_3,spend_based,Dairy products,BE,2020,0.82488461,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,dairy_products,Dairy products
EXIOBASE_2020,SCOPE_3,spend_based,Processed rice,BE,2020,0.1541462,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,processed_rice,Processed rice
EXIOBASE_2020,SCOPE_3,spend_based,Sugar,BE,2020,0.48142128,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sugar,Sugar
EXIOBASE_2020,SCOPE_3,spend_based,Food products nec,BE,2020,0.59521641,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_products_nec,Food products nec
EXIOBASE_2020,SCOPE_3,spend_based,Beverages,BE,2020,0.52039255,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,beverages,Beverages
EXIOBASE_2020,SCOPE_3,spend_based,Fish products,BE,2020,0.38469532,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,fish_products,Fish products
EXIOBASE_2020,SCOPE_3,spend_based,Tobacco products (16),BE,2020,0.32097553,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,tobacco_products_16,Tobacco products (16)
EXIOBASE_2020,SCOPE_3,spend_based,Textiles (17),BE,2020,0.25820712,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,textiles_17,Textiles (17)
EXIOBASE_2020,SCOPE_3,spend_based,Wearing apparel; furs (18),BE,2020,0.61156013,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wearing_apparel;_furs,Wearing apparel; furs (18)
EXIOBASE_2020,SCOPE_3,spend_based,Leather and leather products (19),BE,2020,0.46128292,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,leather_and_leather,Leather and leather products (19)
EXIOBASE_2020,SCOPE_3,spend_based,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),BE,2020,0.57018345,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wood_and_products,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)
EXIOBASE_2020,SCOPE_3,spend_based,Pulp,BE,2020,0.41981945,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,pulp,Pulp
EXIOBASE_2020,SCOPE_3,spend_based,Paper and paper products,BE,2020,0.52069678,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paper_and_paper,Paper and paper products
EXIOBASE_2020,SCOPE_3,spend_based,Printed matter and recorded media (22),BE,2020,0.22842644,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,printed_matter_and,Printed matter and recorded media (22)
EXIOBASE_2020,SCOPE_3,spend_based,Coke Oven Coke,BE,2020,2.31228954,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,coke_oven_coke,Coke Oven Coke
EXIOBASE_2020,SCOPE_3,spend_based,Coal Tar,BE,2020,1.49417726,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,coal_tar,Coal Tar
EXIOBASE_2020,SCOPE_3,spend_based,Motor Gasoline,BE,2020,1.3778576,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,motor_gasoline,Motor Gasoline
